FILE_NAME,DATA_TYPE,SITE,INV_NO,CUSTOMER_ID,CARD_CD,TRANS_DATE,ARTICLE,ART_NAME,ART_NO,BARCODE,DIVISION,DEPARTMENT,SUB_DEPT,CLASS,SUB_CLASS,SUPPL_NAME,BRAND,SALE_QTY,SALE_INVAT,SALE_EXVAT,GP_AMT,GP_P
RF123_D1_SALES_ST,D,17002 Palm Island,102009478F,2222000083061,,02-01-2023,102893472-0,ไข่ไก่ เบอร์ 3X30 (ไม่มีฝา),102893472,2000007370647,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600104 NO.3,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,103.000,103.000,-6.3300000000000000,-6.1500000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009547F,2221000009027,,02-01-2023,102893472-0,ไข่ไก่ เบอร์ 3X30 (ไม่มีฝา),102893472,2000007370647,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600104 NO.3,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,114.000,114.000,4.6700000000000000,4.1000000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009529F,2221000003285,,02-01-2023,102893472-0,ไข่ไก่ เบอร์ 3X30 (ไม่มีฝา),102893472,2000007370647,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600104 NO.3,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,103.000,103.000,-6.3300000000000000,-6.1500000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102019366,2221000000018,,02-01-2023,102893472-0,ไข่ไก่ เบอร์ 3X30 (ไม่มีฝา),102893472,2000007370647,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600104 NO.3,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,103.000,103.000,-6.3300000000000000,-6.1500000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009478F,2222000083061,,02-01-2023,102893472-0,ไข่ไก่ เบอร์ 3X30 (ไม่มีฝา),102893472,2000007370647,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600104 NO.3,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,103.000,103.000,-6.3300000000000000,-6.1500000000000
RF123_D1_SALES_ST,D,17002 Palm Island,106009159F,2221000009688,,02-01-2023,102893472-0,ไข่ไก่ เบอร์ 3X30 (ไม่มีฝา),102893472,2000007370647,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600104 NO.3,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,3.000,342.000,342.000,14.0200000000000000,4.1000000000000
RF123_D1_SALES_ST,D,17002 Palm Island,106009167F,2221000004416,,02-01-2023,102893472-0,ไข่ไก่ เบอร์ 3X30 (ไม่มีฝา),102893472,2000007370647,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600104 NO.3,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,114.000,114.000,4.6700000000000000,4.1000000000000
RF123_D1_SALES_ST,D,17002 Palm Island,CN1011034,2221000004416,,02-01-2023,102893472-0,ไข่ไก่ เบอร์ 3X30 (ไม่มีฝา),102893472,2000007370647,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600104 NO.3,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,-1.000,-114.000,-114.000,-4.6700000000000000,4.1000000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102019385,2221000000018,,02-01-2023,102893472-0,ไข่ไก่ เบอร์ 3X30 (ไม่มีฝา),102893472,2000007370647,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600104 NO.3,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,103.000,103.000,-6.3300000000000000,-6.1500000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102019358,2221000000018,,02-01-2023,102893472-0,ไข่ไก่ เบอร์ 3X30 (ไม่มีฝา),102893472,2000007370647,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600104 NO.3,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,114.000,114.000,4.6700000000000000,4.1000000000000
RF123_D1_SALES_ST,D,17002 Palm Island,106009166F,2221000004416,,02-01-2023,102893472-0,ไข่ไก่ เบอร์ 3X30 (ไม่มีฝา),102893472,2000007370647,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600104 NO.3,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,114.000,114.000,4.6700000000000000,4.1000000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009547F,2221000009027,,02-01-2023,102893472-0,ไข่ไก่ เบอร์ 3X30 (ไม่มีฝา),102893472,2000007370647,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600104 NO.3,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,114.000,114.000,4.6700000000000000,4.1000000000000
RF123_D1_SALES_ST,D,17002 Palm Island,CN1011035,2221000004416,,02-01-2023,102893472-0,ไข่ไก่ เบอร์ 3X30 (ไม่มีฝา),102893472,2000007370647,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600104 NO.3,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,-1.000,-114.000,-114.000,-4.6700000000000000,4.1000000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009492F,2222000064657,,02-01-2023,102940017-0,สันคอไม่ง้อแดด 250 กรัม,102940017,2000007543294,05 FRESH FOOD,0511 BUTCHERY_WHSL,051140 FROZEN_WHSL,05114001 LOCAL PRODUCT_WHSL,0511400102 PORK_WHSL,6600298 : เอสพีอาร์ 2013 บจก.(MM_FOOD),OTHER,1.000,86.000,80.370,14.9500000000000000,18.6000000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,101072132,2221000000018,,02-01-2023,102221204-0,หมูดี แหนม100g,102221204,8850269045081,05 FRESH FOOD,0560 PERISHABLE,056080 SAUSAGE,05608005 LOCAL SAUSAGE,0560800501 FERMENTED MEAT,6600170 : ส. ขอนแก่นฟู้ดส์ บมจ. (MM_FOOD),MOO DEE,1.000,57.000,53.270,9.6800000000000000,18.1700000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,102012791F,2221000026245,,02-01-2023,102530316-0,WRF_ขนมปังโฮลวีท 250G.,102530316,8851886023179,05 FRESH FOOD,0550 BAKERY,055060 PACKAGE BAKERY,05506001 BREAD,0550600102 SLICE,6300278 : ซันเมอรี่ บจก.,WE ARE FRESH,1.000,23.000,21.500,5.1900000000000000,24.1400000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,101024831F,2223000119061,,02-01-2023,102530316-0,WRF_ขนมปังโฮลวีท 250G.,102530316,8851886023179,05 FRESH FOOD,0550 BAKERY,055060 PACKAGE BAKERY,05506001 BREAD,0550600102 SLICE,6300278 : ซันเมอรี่ บจก.,WE ARE FRESH,1.000,23.000,21.500,5.1900000000000000,24.1400000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,102044194,2221000000018,,02-01-2023,102530316-0,WRF_ขนมปังโฮลวีท 250G.,102530316,8851886023179,05 FRESH FOOD,0550 BAKERY,055060 PACKAGE BAKERY,05506001 BREAD,0550600102 SLICE,6300278 : ซันเมอรี่ บจก.,WE ARE FRESH,1.000,23.000,21.500,5.1900000000000000,24.1400000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,103019062,2221000000018,,02-01-2023,102530316-0,WRF_ขนมปังโฮลวีท 250G.,102530316,8851886023179,05 FRESH FOOD,0550 BAKERY,055060 PACKAGE BAKERY,05506001 BREAD,0550600102 SLICE,6300278 : ซันเมอรี่ บจก.,WE ARE FRESH,1.000,23.000,21.500,5.1900000000000000,24.1400000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,103019052,2221000000018,,02-01-2023,102532405-0,SSN สก๊อต กิ๊ฟบ็อกซ์ PB,102532405,8852007983037,04 DRY FOOD,0410 SWEETED GROCE.1,041030 FOOD SUPPLEMENT,04103003 HEALTH SUPPLEMENT,0410300304 HEALTHY SHOT,4300787 : เอส แอนด์ ซันส์ เทรดดิ้ง บจก.,SCOTCH,1.000,320.000,299.070,8.8400000000000000,2.9600000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,102044151,2221000000018,,02-01-2023,102549014-0,คอร์นเนตโต้คุกกี้แอนด์ครีม67ก,102549014,8851932387675,05 FRESH FOOD,0570 FROZEN,057060 ICE CREAM,05706002 CUP / CONE,0570600202 VANILLA,6600120 : ยูนิลีเวอร์ ไทย เทรดดิ้ง (SOLUTION),WALL'S,1.000,25.000,23.360,4.5700000000000000,19.5600000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,102012783F,2221000035055,,02-01-2023,102678391-0,กูลิโกะป๊อกกี้สตรอเบอร์รี่47ก,102678391,8851019010014,04 DRY FOOD,0420 SWEETED GROCE.2,042060 BISCUITS,04206001 BISCUITS/ WAFERS,0420600103 CRACKERS,6600104 : เดโช บจก. (MM_FOOD),GLICO,1.000,20.000,18.690,3.6400000000000000,19.4800000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,181009423F,2221000015719,,02-01-2023,102732501-0,เบญจรงค์ ข้าวหอม100%  5 กก.,102732501,8851702196100,04 DRY FOOD,0430 SALTED GROCERY,043030 AGRICULTURE,04303001 RICE,0430300101 JASMINE,6600042 : เอเซีย อินเตอร์ ไรซ์ บจก.(MM_FOOD),BENJARONG,1.000,125.000,125.000,5.0000000000000000,4.0000000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,101024832F,2221000013466,,02-01-2023,102732501-0,เบญจรงค์ ข้าวหอม100%  5 กก.,102732501,8851702196100,04 DRY FOOD,0430 SALTED GROCERY,043030 AGRICULTURE,04303001 RICE,0430300101 JASMINE,6600042 : เอเซีย อินเตอร์ ไรซ์ บจก.(MM_FOOD),BENJARONG,1.000,125.000,125.000,5.0000000000000000,4.0000000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,103019119,2221000000018,,02-01-2023,102811991-0,โค้ก ไม่มีน้ำตาล 450 มล.,102811991,8851959158074,04 DRY FOOD,0440 BEVERAGE,044010 CARBONATED DRINK,04401001 SOFT DRINK,0440100101 COLA,6600331 : ไทยน้ำทิพย์ คอร์ปอเรชั่น บจก. (MM_F,COKE,1.000,13.000,12.150,1.4100000000000000,11.6000000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,101024817F,2221000022863,,02-01-2023,102815396-0,มาม่าต้มยำกุ้งข้น55ก.แพ็ค10,102815396,8850987142444,04 DRY FOOD,0430 SALTED GROCERY,043010 INSTANT FOOD,04301002 NOODLES,0430100201 EGG NOODLES,4000047 : สหพัฒนพิบูล บมจ.,MAMA,1.000,62.000,57.940,2.4400000000000000,4.2100000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,103019058,2221000000018,,02-01-2023,102832470-0,มอคโคน่าคลาสสิค5 200ก,102832470,8711000065723,04 DRY FOOD,0410 SWEETED GROCE.1,041020 HOT DRINK,04102001 COFFEE,0410200101 INSTANT COFFEE,6000052 : ยาคอบส์ ดาวเออร์ เอ็กเบิร์กส์ ทีเอช,MOCCONA,1.000,408.000,381.310,21.2500000000000000,5.5700000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,101024836F,2221000025734,,02-01-2023,102876177-0,ถั่วงอกสด 1 กก.แพ็คละ,102876177,2000007318472,05 FRESH FOOD,0530 PRODUCE,053030 VEGETABLES,05303002 ROOT,0530300202 BEANS,6600008 : คิงส์ วิช บจก. (MM_FOOD),OTHER,1.000,27.000,27.000,-6.0000000000000000,-22.2200000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,103005243F,2221000034645,,02-01-2023,102878839-0,MM_ฟักเขียว กก ละ,102878839,0265405000004,05 FRESH FOOD,0530 PRODUCE,053030 VEGETABLES,05303003 FRUIT-VEGETABLE,0530300304 GOURD,6600008 : คิงส์ วิช บจก. (MM_FOOD),MM,1.542,44.720,44.720,3.4300000000000000,7.6700000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009500F,2222000115640,,02-01-2023,100804138-0,เนสท์เล่เอสกิโมวานิลา/สตรอฯ55ก,100804138,8850453081901,05 FRESH FOOD,0570 FROZEN,057060 ICE CREAM,05706001 BAR / STICK,0570600105 OTHER,6600114 : เนสท์เล่ (ไทย) บจก. (MM_FOOD),NESTLE,1.000,8.000,7.480,1.5000000000000000,20.0500000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009500F,2222000115640,,02-01-2023,100804138-0,เนสท์เล่เอสกิโมวานิลา/สตรอฯ55ก,100804138,8850453081901,05 FRESH FOOD,0570 FROZEN,057060 ICE CREAM,05706001 BAR / STICK,0570600105 OTHER,6600114 : เนสท์เล่ (ไทย) บจก. (MM_FOOD),NESTLE,1.000,8.000,7.480,1.5000000000000000,20.0500000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009500F,2222000115640,,02-01-2023,100804138-0,เนสท์เล่เอสกิโมวานิลา/สตรอฯ55ก,100804138,8850453081901,05 FRESH FOOD,0570 FROZEN,057060 ICE CREAM,05706001 BAR / STICK,0570600105 OTHER,6600114 : เนสท์เล่ (ไทย) บจก. (MM_FOOD),NESTLE,1.000,8.000,7.480,1.5000000000000000,20.0500000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009500F,2222000115640,,02-01-2023,100804138-0,เนสท์เล่เอสกิโมวานิลา/สตรอฯ55ก,100804138,8850453081901,05 FRESH FOOD,0570 FROZEN,057060 ICE CREAM,05706001 BAR / STICK,0570600105 OTHER,6600114 : เนสท์เล่ (ไทย) บจก. (MM_FOOD),NESTLE,1.000,8.000,7.480,1.5000000000000000,20.0500000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009500F,2222000115640,,02-01-2023,100804138-0,เนสท์เล่เอสกิโมวานิลา/สตรอฯ55ก,100804138,8850453081901,05 FRESH FOOD,0570 FROZEN,057060 ICE CREAM,05706001 BAR / STICK,0570600105 OTHER,6600114 : เนสท์เล่ (ไทย) บจก. (MM_FOOD),NESTLE,1.000,8.000,7.480,1.5000000000000000,20.0500000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009540F,2223000119053,,02-01-2023,101311703-0,ดัชมิลล์ดีมอลต์90มล.แพ็ค4,101311703,8853002300577,04 DRY FOOD,0440 BEVERAGE,044030 UHT MILK,04403002 TONIC DRINK,0440300201 FULL FAT,6000061 : แดรี่พลัส บจก,DMALT,1.000,25.000,23.360,3.7600000000000000,16.1000000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009484F,2222000087047,,02-01-2023,101311703-0,ดัชมิลล์ดีมอลต์90มล.แพ็ค4,101311703,8853002300577,04 DRY FOOD,0440 BEVERAGE,044030 UHT MILK,04403002 TONIC DRINK,0440300201 FULL FAT,6000061 : แดรี่พลัส บจก,DMALT,1.000,15.000,14.020,-5.5900000000000000,-39.8700000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102019384,2221000000018,,02-01-2023,101311703-0,ดัชมิลล์ดีมอลต์90มล.แพ็ค4,101311703,8853002300577,04 DRY FOOD,0440 BEVERAGE,044030 UHT MILK,04403002 TONIC DRINK,0440300201 FULL FAT,6000061 : แดรี่พลัส บจก,DMALT,1.000,15.000,14.020,-5.5900000000000000,-39.8700000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009484F,2222000087047,,02-01-2023,101311703-0,ดัชมิลล์ดีมอลต์90มล.แพ็ค4,101311703,8853002300577,04 DRY FOOD,0440 BEVERAGE,044030 UHT MILK,04403002 TONIC DRINK,0440300201 FULL FAT,6000061 : แดรี่พลัส บจก,DMALT,1.000,15.000,14.020,-5.5900000000000000,-39.8700000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009484F,2222000087047,,02-01-2023,101311703-0,ดัชมิลล์ดีมอลต์90มล.แพ็ค4,101311703,8853002300577,04 DRY FOOD,0440 BEVERAGE,044030 UHT MILK,04403002 TONIC DRINK,0440300201 FULL FAT,6000061 : แดรี่พลัส บจก,DMALT,1.000,15.000,14.020,-5.5900000000000000,-39.8700000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102019384,2221000000018,,02-01-2023,101311703-0,ดัชมิลล์ดีมอลต์90มล.แพ็ค4,101311703,8853002300577,04 DRY FOOD,0440 BEVERAGE,044030 UHT MILK,04403002 TONIC DRINK,0440300201 FULL FAT,6000061 : แดรี่พลัส บจก,DMALT,1.000,15.000,14.020,-5.5900000000000000,-39.8700000000000
RF123_D1_SALES_ST,D,17002 Palm Island,103017225F,2221000008318,,02-01-2023,101339283-0,แป้งเอนกประสงค์เชอร์รี่ฟ้า1000ก.,101339283,8857045000609,04 DRY FOOD,0410 SWEETED GROCE.1,041040 BAKING/DESSERT,04104002 FLOUR,0410400202 SPECIALTY FLOUR,6600050 : พรสยาม เทรดดิ้ง บจก.(MM_FOOD),OTHER,1.000,39.000,36.450,4.4600000000000000,12.2400000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009488F,2222000066322,,02-01-2023,101474518-0,น้ำส้มสายชู5%ตราภูเขาทอง5L,101474518,8851954102133,04 DRY FOOD,0431 SALTED GROCERY_WHSL,043140 COOKING INGRED._WHSL,04314002 COOKING SAUCES_WHSL,0431400206 COOKING VINEGAR_WHSL,6600041 : ไทยเทพรส บมจ.(MM_FOOD),GOLDEN MOUNTAIN,1.000,83.000,77.570,7.5700000000000000,9.7600000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009488F,2222000066322,,02-01-2023,101932029-0,เกลือไอโอดีนปรุงทิพย์5kg,101932029,8850069010104,04 DRY FOOD,0431 SALTED GROCERY_WHSL,043140 COOKING INGRED._WHSL,04314004 SEASONINGS_WHSL,0431400406 SALT_WHSL,6600180 : สหพัฒนพิบูล บมจ. (เบ็ดเตล็ด) MM,PRUNG THIP,1.000,53.000,49.530,8.5800000000000000,17.3200000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009488F,2222000066322,,02-01-2023,101932029-0,เกลือไอโอดีนปรุงทิพย์5kg,101932029,8850069010104,04 DRY FOOD,0431 SALTED GROCERY_WHSL,043140 COOKING INGRED._WHSL,04314004 SEASONINGS_WHSL,0431400406 SALT_WHSL,6600180 : สหพัฒนพิบูล บมจ. (เบ็ดเตล็ด) MM,PRUNG THIP,1.000,53.000,49.530,8.5800000000000000,17.3200000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102019312,2221000000018,,02-01-2023,102882496-0,ซี-วิท วิตามินออเร้นจ์ 1 ลิตร,102882496,8850274025306,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402006 FUNCTIONAL DRINK,0440200602 HEALTHY SHOT,6600291 : โอสถสภา เบฟเวอเรจ บจก. (LIPO) MM,C-VITT,1.000,65.000,60.750,11.4000000000000000,18.7700000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102019329,2221000000018,,02-01-2023,102882658-0,MM_มะม่วงแก้วขมิ้น กก.ละ,102882658,0265453000001,05 FRESH FOOD,0530 PRODUCE,053010 LOCAL FRUITS,05301003 SEASON FRUIT,0530100302 MANGO,6600009 : ขันทอง พานทอง (MM_FOOD),MM,0.776,38.020,38.020,6.5600000000000000,17.2500000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102019380,2221000000018,,02-01-2023,102882972-0,ยอดคะน้า 500 กรัม แพ็คละ,102882972,2000007332157,05 FRESH FOOD,0530 PRODUCE,053030 VEGETABLES,05303001 LEAFY,0530300102 CHINESE KALE,6600008 : คิงส์ วิช บจก. (MM_FOOD),OTHER,1.000,59.000,59.000,16.0000000000000000,27.1200000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009547F,2221000009027,,02-01-2023,102883918-0,MM_ปีกกลางไก่ กก.ละ,102883918,0265001000002,05 FRESH FOOD,0510 BUTCHERY,051030 POULTRY,05103001 FRESH CHICKEN,0510300104 BONE IN,6600161 : ซีเอ็มดับบลิว ฟูดส์ ซัพพอร์ต บจก.MM,MM,0.364,41.000,41.000,-6.7500000000000000,-16.4600000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,103005228F,2221000025866,,02-01-2023,102893471-0,ไข่ไก่ เบอร์ 2X30 (ไม่มีฝา),102893471,2000007370630,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600103 NO.2,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,115.000,115.000,2.0000000000000000,1.7400000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,101024815F,2221000019463,,02-01-2023,102893471-0,ไข่ไก่ เบอร์ 2X30 (ไม่มีฝา),102893471,2000007370630,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600103 NO.2,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,115.000,115.000,2.0000000000000000,1.7400000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,101072065,2221000000018,,02-01-2023,102893471-0,ไข่ไก่ เบอร์ 2X30 (ไม่มีฝา),102893471,2000007370630,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600103 NO.2,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,115.000,115.000,2.0000000000000000,1.7400000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,102044186,2221000000018,,02-01-2023,102893471-0,ไข่ไก่ เบอร์ 2X30 (ไม่มีฝา),102893471,2000007370630,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600103 NO.2,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,115.000,115.000,2.0000000000000000,1.7400000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,102044130,2221000000018,,02-01-2023,102893471-0,ไข่ไก่ เบอร์ 2X30 (ไม่มีฝา),102893471,2000007370630,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600103 NO.2,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,115.000,115.000,2.0000000000000000,1.7400000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,103005229F,2222000061307,,02-01-2023,102893471-0,ไข่ไก่ เบอร์ 2X30 (ไม่มีฝา),102893471,2000007370630,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600103 NO.2,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,115.000,115.000,2.0000000000000000,1.7400000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,103019117,2221000000018,,02-01-2023,102893471-0,ไข่ไก่ เบอร์ 2X30 (ไม่มีฝา),102893471,2000007370630,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600103 NO.2,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,115.000,115.000,2.0000000000000000,1.7400000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,102012783F,2221000035055,,02-01-2023,102893471-0,ไข่ไก่ เบอร์ 2X30 (ไม่มีฝา),102893471,2000007370630,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600103 NO.2,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,115.000,115.000,2.0000000000000000,1.7400000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,103005229F,2222000061307,,02-01-2023,102893471-0,ไข่ไก่ เบอร์ 2X30 (ไม่มีฝา),102893471,2000007370630,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600103 NO.2,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,115.000,115.000,2.0000000000000000,1.7400000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,105000669F,2221000034470,,02-01-2023,102893471-0,ไข่ไก่ เบอร์ 2X30 (ไม่มีฝา),102893471,2000007370630,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600103 NO.2,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,115.000,115.000,2.0000000000000000,1.7400000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,103019089,2221000000018,,02-01-2023,102893471-0,ไข่ไก่ เบอร์ 2X30 (ไม่มีฝา),102893471,2000007370630,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600103 NO.2,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,115.000,115.000,2.0000000000000000,1.7400000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,103005216F,2222000096238,,02-01-2023,102893471-0,ไข่ไก่ เบอร์ 2X30 (ไม่มีฝา),102893471,2000007370630,05 FRESH FOOD,0560 PERISHABLE,056060 EGGS,05606001 FRESH EGG,0560600103 NO.2,6600102 : เอส ซี เอฟ เอ้กโปรดักส์ 2000 บจก.MM,OTHER,1.000,115.000,115.000,2.0000000000000000,1.7400000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,105002728,2221000000018,,02-01-2023,102893940-0,โออิชิ น้ำผึ้งผสมมะนาว350ML.P6,102893940,8854698014335,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402003 READY TO DRINK,0440200301 TEA/SPARKLING TEA,6600185 : โมเดิร์นเทรด แมนเนจเม้นท์ บจก.OISHI,OISHI,1.000,76.000,71.030,2.3400000000000000,3.2900000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,102044172,2221000000018,,02-01-2023,102894389-0,ปลากะพงขาวหั่นชิ้น 40-60,102894389,8859326100275,05 FRESH FOOD,0570 FROZEN,057032 FROZEN SEAFOOD,05703201 FISH,0570320101 FISH,6600058 : กู๊ดดี้ ซีฟู้ด บจก.(MM_FOOD),OTHER,1.000,239.000,239.000,54.0000000000000000,22.5900000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,101024811F,2221000024042,,02-01-2023,102902276-0,อาหลง ซาลาเปาหมูสับ 35ก*20ชิ้น,102902276,8859450100639,05 FRESH FOOD,0570 FROZEN,057021 STEAMED,05702101 BUN,0570210101 MEAT,6600113 : เอ็ม เอ พี ฟู้ด บจก. (MM_FOOD),OTHER,1.000,129.000,120.560,29.4400000000000000,24.4200000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,102044138,2221000000018,,02-01-2023,102906313-0,เชนไดร้ท์7 แพคคู่ 600มล*2,102906313,8851495011154,04 DRY FOOD,0470 HOUSEHOLD,047040 INSECTICIDE CON,04704001 INSECTICIDE,0470400101 SPRAYS,6003746 : ดีเคเอสเอช (ประเทศไทย) บจก.,CHAINDRITE,1.000,189.000,176.640,35.3300000000000000,20.0000000000000
